review_set,review_id,utterance,source,source_group,source_record_id,reviewed_Formality,reviewed_Energy,reviewed_Intimacy,reviewed_Humor,reviewed_Curiosity,reviewer_id,review_status,reviewer_notes
train,train-0704,How much this ticket,nict_jle_real,file00924,file00924:22:1,,,,,,,pending,
train,train-0705,How long does it take from here to New York,nict_jle_real,file00230,file00230:29:4,,,,,,,pending,
train,train-0706,How much does it cost,nict_jle_real,file00848,file00848:74:3,,,,,,,pending,
train,train-0707,Urrr Could you explain urrr could you explain the situation where I am,nict_jle_real,file00249,file00249:38:3,,,,,,,pending,
train,train-0708,"On second thought, er very fast train, please",nict_jle_real,file00480,file00480:31:2,,,,,,,pending,
train,train-0709,So could you tell me ummmm could you tell me ahh good place,nict_jle_real,file00682,file00682:45:2,,,,,,,pending,
train,train-0710,Well then um is there any way to err contact him today or now,nict_jle_real,file00802,file00802:50:2,,,,,,,pending,
train,train-0711,And how much eh is it to New York,nict_jle_real,file00905,file00905:33:3,,,,,,,pending,
train,train-0712,Do you know Virginia,nict_jle_real,file00618,file00618:72:2,,,,,,,pending,
train,train-0713,Erm And how are you,nict_jle_real,file00083,file00083:26:1,,,,,,,pending,
train,train-0714,And and um can you suggest me um where do I go,nict_jle_real,file00581,file00581:38:3,,,,,,,pending,
train,train-0715,please coordinate my suits,nict_jle_real,file00589,file00589:46:2,,,,,,,pending,
train,train-0716,Could you tell me about the difference of two guitar,nict_jle_real,file01081,file01081:31:5,,,,,,,pending,
train,train-0717,Please say it again,nict_jle_real,file00446,file00446:79:3,,,,,,,pending,
train,train-0718,Where is the platform,nict_jle_real,file00422,file00422:74:2,,,,,,,pending,
train,train-0719,Are you free on this weekend,nict_jle_real,file00669,file00669:34:2,,,,,,,pending,
train,train-0720,So um how do how do we go um to Ginza,nict_jle_real,file00703,file00703:44:2,,,,,,,pending,
train,train-0721,So they they always ask me to from simple question or um very difficult question I do I don't know,nict_jle_real,file01069,file01069:10:1,,,,,,,pending,
train,train-0722,So could you repair it as soon as possible,nict_jle_real,file01186,file01186:58:2,,,,,,,pending,
train,train-0723,How much does it cost for a person,nict_jle_real,file00307,file00307:42:2,,,,,,,pending,
train,train-0724,How long does it take to the to there,nict_jle_real,file00369,file00369:26:2,,,,,,,pending,
train,train-0725,So could you please pay me back,nict_jle_real,file01190,file01190:105:1,,,,,,,pending,
train,train-0726,er do I stay,nict_jle_real,file00431,file00431:94:1,,,,,,,pending,
train,train-0727,Do you know that,nict_jle_real,file00289,file00289:11:1,,,,,,,pending,
train,train-0728,Oh Is it the most hai err is it the earliest train,nict_jle_real,file00848,file00848:72:1,,,,,,,pending,
train,train-0729,how much is it take to New York,nict_jle_real,file00785,file00785:48:2,,,,,,,pending,
train,train-0730,"So, please let me think just a little bit",nict_jle_real,file00216,file00216:19:2,,,,,,,pending,
train,train-0731,How much er each each other,nict_jle_real,file00737,file00737:29:4,,,,,,,pending,
train,train-0732,And then otherwise I ha I can't go to the airport So please,nict_jle_real,file01270,file01270:89:3,,,,,,,pending,
train,train-0733,"Oh I I know about the policy, but I think I will never wear this tho these gloves So can I refund, please",nict_jle_real,file01241,file01241:60:1,,,,,,,pending,
train,train-0734,Do you have any kind of express,nict_jle_real,file00690,file00690:32:3,,,,,,,pending,
train,train-0735,"Could you do that, please",nict_jle_real,file01223,file01223:64:2,,,,,,,pending,
train,train-0736,Explain train um what time it start,nict_jle_real,file01196,file01196:57:2,,,,,,,pending,
train,train-0737,Er do you have anything else,nict_jle_real,file00995,file00995:61:1,,,,,,,pending,
train,train-0738,Could I make an appointment to see him,nict_jle_real,file00301,file00301:57:3,,,,,,,pending,
train,train-0739,Can I describe another the this picture,nict_jle_real,file00591,file00591:36:2,,,,,,,pending,
train,train-0740,Can I have her,nict_jle_real,file01265,file01265:56:21,,,,,,,pending,
train,train-0741,Is that er discount,nict_jle_real,file00429,file00429:26:3,,,,,,,pending,
train,train-0742,What do I usually do,nict_jle_real,file00301,file00301:25:2,,,,,,,pending,
train,train-0743,Erm I'd like to go to New York so please tell me the train fare to New York,nict_jle_real,file01102,file01102:28:2,,,,,,,pending,
train,train-0744,Can I have other time,nict_jle_real,file00285,file00285:62:2,,,,,,,pending,
train,train-0745,"I don't have any plans yet, but I think I'm gonna study for the examination is coming up",nict_jle_real,file01251,file01251:94:2,,,,,,,pending,
train,train-0746,I now I usually listen listen to music in my free time,nict_jle_real,file00924,file00924:6:2,,,,,,,pending,
train,train-0747,"finally, I went out of the store with my with this many",nict_jle_real,file00254,file00254:31:19,,,,,,,pending,
train,train-0748,"And Sunday, my family came to will come to my home, and go to eating because a birthday is eleventh December",nict_jle_real,file00103,file00103:69:1,,,,,,,pending,
train,train-0749,"Urm nearly fine, but kind of sleepy",nict_jle_real,file01250,file01250:4:1,,,,,,,pending,
train,train-0750,Eyes And I don't know anyway something,nict_jle_real,file00904,file00904:76:1,,,,,,,pending,
train,train-0751,"You know in the States, they sit mm they the teachers have their own rooms so they don't have to move, and just the students move But here, everyone moves",nict_jle_real,file01251,file01251:19:2,,,,,,,pending,
train,train-0752,"Uh mm reason, so desune brown, mm I like I like Charley Brown",nict_jle_real,file00404,file00404:62:2,,,,,,,pending,
train,train-0753,"Make ehh good, delicious food and delicious uhm cake",nict_jle_real,file00582,file00582:58:2,,,,,,,pending,
train,train-0754,See you on Sunday,nict_jle_real,file00768,file00768:22:3,,,,,,,pending,
train,train-0755,And they even suppo offered to me support for the like er tuitions,nict_jle_real,file01213,file01213:19:1,,,,,,,pending,
train,train-0756,Um so my father my father my father also work work works,nict_jle_real,file00500,file00500:28:4,,,,,,,pending,
train,train-0757,"There were a lot of ties, so she didn't er choose easily",nict_jle_real,file00212,file00212:94:6,,,,,,,pending,
train,train-0758,Chinese restaurant er Chinese food is on the turn-table,nict_jle_real,file00993,file00993:61:1,,,,,,,pending,
train,train-0759,"Just now, I work in er the cram school, juku",nict_jle_real,file00354,file00354:77:1,,,,,,,pending,
train,train-0760,It was very expensive When she,nict_jle_real,file01102,file01102:42:5,,,,,,,pending,
train,train-0761,"I I I think er normally, ee twenty twenty-four hours",nict_jle_real,file00455,file00455:33:3,,,,,,,pending,
train,train-0762,But um luxurious food is very uum expensive for me,nict_jle_real,file00725,file00725:33:4,,,,,,,pending,
train,train-0763,"Erm maybe if we will succeed in the next business, so maybe we can erm um feedback to a lot a lot of people our money and a lot of opportunity to something, maybe",nict_jle_real,file00054,file00054:25:6,,,,,,,pending,
train,train-0764,"And there are a lot of um gadgets, radios, a mirror and she has a pet",nict_jle_real,file01229,file01229:52:1,,,,,,,pending,
train,train-0765,"Urr So, I I have urr prepare for that document",nict_jle_real,file00368,file00368:64:2,,,,,,,pending,
train,train-0766,pay me in some to some extent that um to match the expense of what I thought and what,nict_jle_real,file01210,file01210:58:2,,,,,,,pending,
train,train-0767,"And er another side of a road, I can see a man reading a newspaper on the bench",nict_jle_real,file00394,file00394:37:12,,,,,,,pending,
train,train-0768,Urr the scenes I have never seen before,nict_jle_real,file00307,file00307:29:2,,,,,,,pending,
train,train-0769,happy and they're enjoyed Then they go,nict_jle_real,file01053,file01053:45:13,,,,,,,pending,
train,train-0770,"Because, not very tidy but er on the other hand, my my room is very not not not tidy",nict_jle_real,file00083,file00083:21:3,,,,,,,pending,
train,train-0771,Oh we I used College Board,nict_jle_real,file01224,file01224:95:1,,,,,,,pending,
train,train-0772,"I don't know what it's called, writing",nict_jle_real,file01241,file01241:90:2,,,,,,,pending,
train,train-0773,Er but the theme is the medicine,nict_jle_real,file01269,file01269:53:4,,,,,,,pending,
train,train-0774,I will have my hair cut,nict_jle_real,file00627,file00627:64:3,,,,,,,pending,
train,train-0775,"No, not so much",nict_jle_real,file00793,file00793:9:1,,,,,,,pending,
train,train-0776,"So, I can relax err even one hour lunch lunch time",nict_jle_real,file00205,file00205:26:1,,,,,,,pending,
train,train-0777,So I have to mm do something so I go swimming,nict_jle_real,file00632,file00632:15:1,,,,,,,pending,
train,train-0778,I want the light light thing light one,nict_jle_real,file00829,file00829:52:4,,,,,,,pending,
train,train-0779,I well I didn't do anything about that,nict_jle_real,file01274,file01274:46:3,,,,,,,pending,
train,train-0780,"Because mm dog is really loyal to any other human beings On the other hand, cat is not",nict_jle_real,file00374,file00374:24:9,,,,,,,pending,
train,train-0781,"Urm So I suggest to watch ""A I""",nict_jle_real,file00482,file00482:26:1,,,,,,,pending,
train,train-0782,Is is there more longer one,nict_jle_real,file00639,file00639:46:4,,,,,,,pending,
train,train-0783,I want a new type,nict_jle_real,file01125,file01125:39:1,,,,,,,pending,
train,train-0784,"Well actually, I spent high school years in Netherlands",nict_jle_real,file01186,file01186:42:1,,,,,,,pending,
train,train-0785,And I asked him if it's possible to do that and he said yes So that's why I bought this,nict_jle_real,file01277,file01277:44:2,,,,,,,pending,
train,train-0786,"I'm fine, and you",nict_jle_real,file00204,file00204:4:1,,,,,,,pending,
train,train-0787,thank you And you,nict_jle_real,file00684,file00684:31:3,,,,,,,pending,
train,train-0788,"That's very hard hard dancing, but I very enjoy",nict_jle_real,file00660,file00660:22:1,,,,,,,pending,
train,train-0789,"Yeah, mm So he he he is so lucky",nict_jle_real,file00095,file00095:10:1,,,,,,,pending,
train,train-0790,"I when I arrived at ho I arrived at home, it would be er around six o'clock So it's little bit late",nict_jle_real,file00007,file00007:65:3,,,,,,,pending,
train,train-0791,Um I like Cha China,nict_jle_real,file00699,file00699:62:1,,,,,,,pending,
train,train-0792,"Because um yes, um when I went there three month ago, I went shopping and I bought many, many things like two shoes two pair of two pairs of shoes and one handbag and it it it was very expensive those were very, very expensive",nict_jle_real,file00810,file00810:22:2,,,,,,,pending,
train,train-0793,Mhmm family restaurant or some cafe shop,nict_jle_real,file00016,file00016:38:2,,,,,,,pending,
train,train-0794,"they they had come, many many you know, many er sixty times er the number of lawyers American has",nict_jle_real,file00273,file00273:64:1,,,,,,,pending,
train,train-0795,"School life um I now, my school life is boring",nict_jle_real,file00719,file00719:5:1,,,,,,,pending,
train,train-0796,Maybe eh this room is hers,nict_jle_real,file00322,file00322:14:2,,,,,,,pending,
train,train-0797,"I do urr many computers, so I don't often go out",nict_jle_real,file00620,file00620:11:5,,,,,,,pending,
train,train-0798,"Er first, I switch on the air conditioner",nict_jle_real,file01008,file01008:8:1,,,,,,,pending,
train,train-0799,Erm say as I see err that room is err very er lighter colors coordinate,nict_jle_real,file00570,file00570:31:7,,,,,,,pending,
train,train-0800,She is very nice girl,nict_jle_real,file00457,file00457:31:3,,,,,,,pending,
train,train-0801,"Yeah. I would like to get some whipped cream and whole milk with honey drizzled over the top. Would be fantastic. With an extra with extra espresso, please.",taskmaster1_woz_user_real,dlg-3df41ed8-43d6-4b13-b8c4-92ddf5523739,dlg-3df41ed8-43d6-4b13-b8c4-92ddf5523739:10,,,,,,,pending,
train,train-0802,I'm doing great. How about yourself?,taskmaster1_woz_user_real,dlg-52bf4595-fb8a-4169-92cc-f9596d284fb6,dlg-52bf4595-fb8a-4169-92cc-f9596d284fb6:1,,,,,,,pending,
train,train-0803,Sounds great and could you also tell me how long the trip will take?,taskmaster1_woz_user_real,dlg-1d7fd4a7-3d9e-4ca5-bc2b-858f81a130c8,dlg-1d7fd4a7-3d9e-4ca5-bc2b-858f81a130c8:17,,,,,,,pending,
train,train-0804,"Great. Well, I was wondering I wanted to order the cinnamon shortbread cream Frappuccino.",taskmaster1_woz_user_real,dlg-f7a06de8-688b-46bb-a667-8d40ee9a0c4a,dlg-f7a06de8-688b-46bb-a667-8d40ee9a0c4a:4,,,,,,,pending,
train,train-0805,"Okay, great. Now, who directed the movie called War?",taskmaster1_woz_user_real,dlg-03aa0a4e-eb4f-4ef2-9b3e-d638872372a3,dlg-03aa0a4e-eb4f-4ef2-9b3e-d638872372a3:15,,,,,,,pending,
train,train-0806,"Okay, great. Yeah, could you tell me how long that trip will take?",taskmaster1_woz_user_real,dlg-6d3033aa-9e36-457e-9a40-c402a767ae8f,dlg-6d3033aa-9e36-457e-9a40-c402a767ae8f:16,,,,,,,pending,
train,train-0807,"Oh, okay. Great. Can I have that one, please?",taskmaster1_woz_user_real,dlg-55f7277e-4aa4-4b52-95fc-8bebc267326e,dlg-55f7277e-4aa4-4b52-95fc-8bebc267326e:13,,,,,,,pending,
train,train-0808,"Okay, that that sounds great. Thank you so much. Can you give me the address?",taskmaster1_woz_user_real,dlg-05b2ad89-d7a7-4a4d-9c6e-1503d463a65f,dlg-05b2ad89-d7a7-4a4d-9c6e-1503d463a65f:16,,,,,,,pending,
train,train-0809,"Yeah, that's great. How long till it's ready?",taskmaster1_woz_user_real,dlg-148135d4-8b07-43d2-ac39-f37d97b097dc,dlg-148135d4-8b07-43d2-ac39-f37d97b097dc:8,,,,,,,pending,
train,train-0810,Great. Do you know if they have live music?,taskmaster1_woz_user_real,dlg-5eb7650b-4ff0-4b5b-ae65-fa2b32248856,dlg-5eb7650b-4ff0-4b5b-ae65-fa2b32248856:12,,,,,,,pending,
train,train-0811,"Well, do they I don't need a reservation, right? For lunch? And doesn't sound like a place I would need a reservation. No, I got it. Okay, great. Yeah, I think that would work. Thank you Bye.",taskmaster1_woz_user_real,dlg-15783dfc-c6c8-4a57-ad49-553e63199fd5,dlg-15783dfc-c6c8-4a57-ad49-553e63199fd5:22,,,,,,,pending,
train,train-0812,I'm great. How are you?,taskmaster1_woz_user_real,dlg-0debcc48-5400-472f-ad6b-bc2e4f66f568,dlg-0debcc48-5400-472f-ad6b-bc2e4f66f568:1,,,,,,,pending,
train,train-0813,Great. And could you tell me how long the ride is to get there?,taskmaster1_woz_user_real,dlg-c9ff0583-432e-4dcd-8406-cbb97c52b737,dlg-c9ff0583-432e-4dcd-8406-cbb97c52b737:22,,,,,,,pending,
train,train-0814,"Okay, great. Could you tell me how long the trip will last?",taskmaster1_woz_user_real,dlg-b2506fc7-ed61-4732-a4e6-c1bf37d5b4f7,dlg-b2506fc7-ed61-4732-a4e6-c1bf37d5b4f7:14,,,,,,,pending,
train,train-0815,"Okay, fantastic. How much will that cost?",taskmaster1_woz_user_real,dlg-418f513c-4f1c-40d9-a135-0a9125777f5f,dlg-418f513c-4f1c-40d9-a135-0a9125777f5f:19,,,,,,,pending,
train,train-0816,"Okay, great. The first restaurant sounds delightful to me, so could we have a reservation placed for that location some time early tonight?",taskmaster1_woz_user_real,dlg-bf663b2a-ccd7-458b-9a0f-6b53f80458ab,dlg-bf663b2a-ccd7-458b-9a0f-6b53f80458ab:18,,,,,,,pending,
train,train-0817,Great. And would you say that's a romantic place?,taskmaster1_woz_user_real,dlg-ce300675-0fc9-4702-8499-09e412b3b9d9,dlg-ce300675-0fc9-4702-8499-09e412b3b9d9:16,,,,,,,pending,
train,train-0818,"Yes, I would I definitely need the directions and address to the shop, please.",taskmaster1_woz_user_real,dlg-66744029-afc4-4a4c-9adb-8ab1edf71d6e,dlg-66744029-afc4-4a4c-9adb-8ab1edf71d6e:28,,,,,,,pending,
train,train-0819,"Oh, fantastic. I would just like to find something to eat inside the Arden Fair mall, please.",taskmaster1_woz_user_real,dlg-aa96bef8-51b9-43ab-a376-8a7bf1a59d24,dlg-aa96bef8-51b9-43ab-a376-8a7bf1a59d24:3,,,,,,,pending,
train,train-0820,"Meat lovers pizza, okay that's fantastic. All right, can I have one small meat lovers pizza?",taskmaster1_woz_user_real,dlg-fd400948-0777-4408-8300-b049b2865c53,dlg-fd400948-0777-4408-8300-b049b2865c53:8,,,,,,,pending,
train,train-0821,"Great, does Moselle's offer alcohol or BYOB?",taskmaster1_woz_user_real,dlg-2b393257-d01f-4a7f-9d6f-e0d1072f3293,dlg-2b393257-d01f-4a7f-9d6f-e0d1072f3293:15,,,,,,,pending,
train,train-0822,"Okay, that's great. And just to ask question, who directed the movie? Do you know?",taskmaster1_woz_user_real,dlg-9329d6eb-db08-4bf3-b8c1-8b1ac6bc0201,dlg-9329d6eb-db08-4bf3-b8c1-8b1ac6bc0201:49,,,,,,,pending,
train,train-0823,"Yes please, that would be great.",taskmaster1_woz_user_real,dlg-de412b10-2d03-427d-8482-12782300c9c2,dlg-de412b10-2d03-427d-8482-12782300c9c2:13,,,,,,,pending,
train,train-0824,"Fantastic, do they offer craft bear at that option?",taskmaster1_woz_user_real,dlg-79633701-a2eb-4006-8b87-11a4d9702f97,dlg-79633701-a2eb-4006-8b87-11a4d9702f97:12,,,,,,,pending,
train,train-0825,How about Marry Poppins Returns? That's great.,taskmaster1_woz_user_real,dlg-3562f1a6-13c2-4e7b-a2e3-3affa4139af8,dlg-3562f1a6-13c2-4e7b-a2e3-3affa4139af8:16,,,,,,,pending,
train,train-0826,Great. I think I'm going to go ahead and choose the Corrello. Can we please book a reservation?,taskmaster1_woz_user_real,dlg-bf0a6c27-3f03-401a-9db0-2c8b4d54223f,dlg-bf0a6c27-3f03-401a-9db0-2c8b4d54223f:16,,,,,,,pending,
train,train-0827,Hi. I'm great. I'd like to order a drink from Starbucks on Wall Street in New York City. Can you help?,taskmaster1_woz_user_real,dlg-abf24428-fc94-4c13-bb2a-bd93da6a3112,dlg-abf24428-fc94-4c13-bb2a-bd93da6a3112:3,,,,,,,pending,
train,train-0828,"Great, do they have a reservation?",taskmaster1_woz_user_real,dlg-88f62e8e-b4ee-465a-a4bb-820601699a94,dlg-88f62e8e-b4ee-465a-a4bb-820601699a94:13,,,,,,,pending,
train,train-0829,"Great. I'd like to book a table there, please. A reservation.",taskmaster1_woz_user_real,dlg-b8fbc54e-c083-4407-9671-ea6134afa2b9,dlg-b8fbc54e-c083-4407-9671-ea6134afa2b9:12,,,,,,,pending,
train,train-0830,"Fantastic. I'll choose the first one, Alexander's, please.",taskmaster1_woz_user_real,dlg-42bd4073-74a2-43a0-bad7-ea2a30cacf1d,dlg-42bd4073-74a2-43a0-bad7-ea2a30cacf1d:21,,,,,,,pending,
train,train-0831,"That'd be fantastic. Can you please let me know what the total will be, please? I want extra cheese on all four, please.",taskmaster1_woz_user_real,dlg-fd400948-0777-4408-8300-b049b2865c53,dlg-fd400948-0777-4408-8300-b049b2865c53:17,,,,,,,pending,
train,train-0832,Oh yeah! Why don't you just text me that?,taskmaster1_woz_user_real,dlg-968604bc-c75a-4e3f-b44e-0799f5c7de76,dlg-968604bc-c75a-4e3f-b44e-0799f5c7de76:37,,,,,,,pending,
train,train-0833,Are we all good to go? Awesome. Thank you so much.,taskmaster1_woz_user_real,dlg-50273313-a812-4155-930f-922461dafa2b,dlg-50273313-a812-4155-930f-922461dafa2b:17,,,,,,,pending,
train,train-0834,Hello. Are you there? I'd love to see the Common movie.,taskmaster1_woz_user_real,dlg-5472ee35-084d-4eb6-99b2-d5fb8bb3d859,dlg-5472ee35-084d-4eb6-99b2-d5fb8bb3d859:2,,,,,,,pending,
train,train-0835,"Okay, that's great. I think I like the sound of the Waterbar. Could you see if they have a reservation for Saturday night at 8:00 for a party of two?",taskmaster1_woz_user_real,dlg-acc40b50-50fd-4ccf-a023-a146f7e537f3,dlg-acc40b50-50fd-4ccf-a023-a146f7e537f3:15,,,,,,,pending,
train,train-0836,"Okay, that's fantastic. I'll choose Sbarro. Can I have the telephone number, please?",taskmaster1_woz_user_real,dlg-5f4b4114-de27-4c75-90fb-5d4b3b90f251,dlg-5f4b4114-de27-4c75-90fb-5d4b3b90f251:26,,,,,,,pending,
train,train-0837,"Great. For the second one, can you tell me the grade rating it received, and how much the average price is?",taskmaster1_woz_user_real,dlg-67fb1b7f-036d-4691-975e-beda3ec68a6c,dlg-67fb1b7f-036d-4691-975e-beda3ec68a6c:8,,,,,,,pending,
train,train-0838,"Oh, you do? That's awesome. So yeah, I was saying I need tickets before 5:00 pm today.",taskmaster1_woz_user_real,dlg-efcc7c5e-d8d0-403a-be81-a1827895f3aa,dlg-efcc7c5e-d8d0-403a-be81-a1827895f3aa:2,,,,,,,pending,
train,train-0839,"Okay, great. And could you tell me what the customer rating is for both restaurants?",taskmaster1_woz_user_real,dlg-00d44b07-4d5e-42ae-ba74-b445f1e23004,dlg-00d44b07-4d5e-42ae-ba74-b445f1e23004:16,,,,,,,pending,
train,train-0840,"That sounds great. Can we please go start making a to book a reservation, please?",taskmaster1_woz_user_real,dlg-97fec942-6426-4225-b593-2facafdf05cc,dlg-97fec942-6426-4225-b593-2facafdf05cc:19,,,,,,,pending,
train,train-0841,"Great. Do you happen to know the director for The Lego Movie 2, please?",taskmaster1_woz_user_real,dlg-022217b7-7c14-4c41-b5a2-499d788319ca,dlg-022217b7-7c14-4c41-b5a2-499d788319ca:18,,,,,,,pending,
train,train-0842,Great. Could you tell me more about those restaurants?,taskmaster1_woz_user_real,dlg-fda9c765-194d-4336-9a41-0bf088d4bffa,dlg-fda9c765-194d-4336-9a41-0bf088d4bffa:12,,,,,,,pending,
train,train-0843,"Oh, okay. That's great. And could you tell me the customer rating for the restaurants?",taskmaster1_woz_user_real,dlg-4fc84f3d-932a-4ab2-b921-cf3a51dedac6,dlg-4fc84f3d-932a-4ab2-b921-cf3a51dedac6:12,,,,,,,pending,
train,train-0844,I'm doing great. How are you?,taskmaster1_woz_user_real,dlg-0a0711e3-3ac4-421f-8ec9-d5b94b344bee,dlg-0a0711e3-3ac4-421f-8ec9-d5b94b344bee:1,,,,,,,pending,
train,train-0845,Great. Could you tell me what the prices are like at Shoki Ramen House?,taskmaster1_woz_user_real,dlg-402a12fb-ae2b-47cb-aeca-1a3f873fa30f,dlg-402a12fb-ae2b-47cb-aeca-1a3f873fa30f:13,,,,,,,pending,
train,train-0846,"Dallas Love Field airport, please.",taskmaster1_woz_user_real,dlg-761d107d-0caf-4828-8c34-a31d08f304a4,dlg-761d107d-0caf-4828-8c34-a31d08f304a4:22,,,,,,,pending,
train,train-0847,Awesome. When will it be ready?,taskmaster1_woz_user_real,dlg-08ba7efe-3409-48b0-bc42-bf289a259eac,dlg-08ba7efe-3409-48b0-bc42-bf289a259eac:13,,,,,,,pending,
train,train-0848,"All right, sounds great. Is there a showing around 7:00 or 8:00?",taskmaster1_woz_user_real,dlg-22da7710-0cfb-4e44-b251-456d2ec951c2,dlg-22da7710-0cfb-4e44-b251-456d2ec951c2:14,,,,,,,pending,
train,train-0849,"All right, great. How long is the trip from where we are to the restaurant?",taskmaster1_woz_user_real,dlg-13845610-bc4e-4946-87ce-510e81e2bf48,dlg-13845610-bc4e-4946-87ce-510e81e2bf48:9,,,,,,,pending,
train,train-0850,That's great. How soon can the driver be here?,taskmaster1_woz_user_real,dlg-31b4d2ed-f4d8-4b37-87d6-351ea344c7ca,dlg-31b4d2ed-f4d8-4b37-87d6-351ea344c7ca:11,,,,,,,pending,
train,train-0851,That sounds great. Is it possible to reserve a booth?,taskmaster1_woz_user_real,dlg-3b9f8fea-78b9-4c9e-9834-62fb0c1215c6,dlg-3b9f8fea-78b9-4c9e-9834-62fb0c1215c6:13,,,,,,,pending,
train,train-0852,Awesome. Hey. Who who directed this one?,taskmaster1_woz_user_real,dlg-dc136d87-593c-4b40-9ff0-64c79a38e310,dlg-dc136d87-593c-4b40-9ff0-64c79a38e310:17,,,,,,,pending,
train,train-0853,"I'm great. I'd like to order three medium pizzas from Belluno, please.",taskmaster1_woz_user_real,dlg-11dd7e6e-6212-4217-9870-45c0085a4193,dlg-11dd7e6e-6212-4217-9870-45c0085a4193:3,,,,,,,pending,
train,train-0854,"Okay, great. And what was the other restaurant, again?",taskmaster1_woz_user_real,dlg-c2d67e77-61c1-405c-bf85-99751bd0cf84,dlg-c2d67e77-61c1-405c-bf85-99751bd0cf84:15,,,,,,,pending,
train,train-0855,Great. When will it be ready?,taskmaster1_woz_user_real,dlg-220ef917-6bbd-42a3-a2e4-92d59af126d7,dlg-220ef917-6bbd-42a3-a2e4-92d59af126d7:13,,,,,,,pending,
train,train-0856,"Great. Before you go, can you tell me who the director is of the movie?",taskmaster1_woz_user_real,dlg-6612e111-693b-4e8d-84ee-4d084d2ef823,dlg-6612e111-693b-4e8d-84ee-4d084d2ef823:17,,,,,,,pending,
train,train-0857,"Okay great, and how long will the trip last?",taskmaster1_woz_user_real,dlg-eb2878ed-9d6d-4e10-adbd-30fd4c57c37c,dlg-eb2878ed-9d6d-4e10-adbd-30fd4c57c37c:16,,,,,,,pending,
train,train-0858,"Yeah, that's great. Can you tell me who is staring in the film?",taskmaster1_woz_user_real,dlg-3119bbc9-76d1-49c4-8284-e5e11d4cbf3f,dlg-3119bbc9-76d1-49c4-8284-e5e11d4cbf3f:18,,,,,,,pending,
train,train-0859,"Yes, please. That'll be great.",taskmaster1_woz_user_real,dlg-6d48ba7c-df06-4350-a5a7-63c822a65634,dlg-6d48ba7c-df06-4350-a5a7-63c822a65634:10,,,,,,,pending,
train,train-0860,"Yeah, that's great. Can you book it for a pickup now?",taskmaster1_woz_user_real,dlg-b0055fd5-28c4-4d21-a3ab-2278482164b1,dlg-b0055fd5-28c4-4d21-a3ab-2278482164b1:11,,,,,,,pending,
train,train-0861,Great. And does bento box? How is bento box priced?,taskmaster1_woz_user_real,dlg-402a12fb-ae2b-47cb-aeca-1a3f873fa30f,dlg-402a12fb-ae2b-47cb-aeca-1a3f873fa30f:17,,,,,,,pending,
train,train-0862,Great. What's the estimated duration of the trip?,taskmaster1_woz_user_real,dlg-153c08cc-8c30-454b-84e8-08a8ae368bef,dlg-153c08cc-8c30-454b-84e8-08a8ae368bef:14,,,,,,,pending,
train,train-0863,Awesome. And how long is the trip?,taskmaster1_woz_user_real,dlg-101e52b4-3635-4331-9775-86da14b799ff,dlg-101e52b4-3635-4331-9775-86da14b799ff:20,,,,,,,pending,
train,train-0864,"Great, I wanted tickets to see a movie. Could you help me book them?",taskmaster1_woz_user_real,dlg-59790b88-f360-4d47-8b1f-434c719dcdb3,dlg-59790b88-f360-4d47-8b1f-434c719dcdb3:3,,,,,,,pending,
train,train-0865,"Great, are they kid friendly?",taskmaster1_woz_user_real,dlg-6a5f0a0c-17ee-42e0-b68f-b4c14d21e089,dlg-6a5f0a0c-17ee-42e0-b68f-b4c14d21e089:9,,,,,,,pending,
train,train-0866,Great. Could I get a black and white mocha?,taskmaster1_woz_user_real,dlg-52ce3d4b-0d20-4fb0-b035-02ccc94967d2,dlg-52ce3d4b-0d20-4fb0-b035-02ccc94967d2:5,,,,,,,pending,
train,train-0867,"Great, thank you. Please process my order.",taskmaster1_woz_user_real,dlg-5f6bae57-7986-48a5-a1f6-6155250d926a,dlg-5f6bae57-7986-48a5-a1f6-6155250d926a:11,,,,,,,pending,
train,train-0868,"Okay, fantastic, okay. Can I go ahead and book a reservation at the first option, please?",taskmaster1_woz_user_real,dlg-8e437741-e8ab-42d4-b2a4-12446ab0cfbf,dlg-8e437741-e8ab-42d4-b2a4-12446ab0cfbf:17,,,,,,,pending,
train,train-0869,Great. How long is the trip?,taskmaster1_woz_user_real,dlg-96785faf-da70-4633-b48f-4543ddbb9333,dlg-96785faf-da70-4633-b48f-4543ddbb9333:16,,,,,,,pending,
train,train-0870,"Hey, I'm great. How are you doing? I need to find a restaurant in San Francisco, California that serves deep dish pizza.",taskmaster1_woz_user_real,dlg-67fb1b7f-036d-4691-975e-beda3ec68a6c,dlg-67fb1b7f-036d-4691-975e-beda3ec68a6c:1,,,,,,,pending,
train,train-0871,That's great. Could you please book that for me?,taskmaster1_woz_user_real,dlg-0550e50d-7d62-4570-9bad-1cff21df79e8,dlg-0550e50d-7d62-4570-9bad-1cff21df79e8:26,,,,,,,pending,
train,train-0872,Okay. Great. And do either of them have an actually have a kids' menu?,taskmaster1_woz_user_real,dlg-0cfe2a8d-476f-499c-ae10-34f52ea541bf,dlg-0cfe2a8d-476f-499c-ae10-34f52ea541bf:16,,,,,,,pending,
