review_set,review_id,utterance,source,source_group,source_record_id,reviewed_Formality,reviewed_Energy,reviewed_Intimacy,reviewed_Humor,reviewed_Curiosity,reviewer_id,review_status,reviewer_notes
gold,gold-0420,"Awesome, could you help me make a reservation for the first place?",taskmaster1_woz_user_real,dlg-b98ef48a-04c7-4808-bb12-9296c1c88364,dlg-b98ef48a-04c7-4808-bb12-9296c1c88364:16,,,,,,,pending,
gold,gold-0421,Fantastic. Does Jersey Does Jersey Mike's have a Philly cheese steak?,taskmaster1_woz_user_real,dlg-4b0edcb6-1fae-4fac-b0a1-414492277213,dlg-4b0edcb6-1fae-4fac-b0a1-414492277213:15,,,,,,,pending,
gold,gold-0422,"That sounds great. I would like three tickets, please.",taskmaster1_woz_user_real,dlg-2951a614-dd3e-4143-b7dd-1c282a9a3683,dlg-2951a614-dd3e-4143-b7dd-1c282a9a3683:16,,,,,,,pending,
gold,gold-0423,Great. And are they currently busy?,taskmaster1_woz_user_real,dlg-2e366640-0254-49e8-b300-e94aa1b7dfac,dlg-2e366640-0254-49e8-b300-e94aa1b7dfac:19,,,,,,,pending,
gold,gold-0424,"Great, and how about the Caramel Brulée?",taskmaster1_woz_user_real,dlg-30e5fe16-17d0-4fd6-8305-398f611541b1,dlg-30e5fe16-17d0-4fd6-8305-398f611541b1:24,,,,,,,pending,
gold,gold-0425,"Okay, AMC No, that place is great. How about 8:45? Can you book me two tickets?",taskmaster1_woz_user_real,dlg-68a175ec-6bab-43f7-841e-185eaf2a9b0d,dlg-68a175ec-6bab-43f7-841e-185eaf2a9b0d:12,,,,,,,pending,
gold,gold-0426,"I'm great. I'm going to order a few pizzas, four medium pizzas with thin crust from Bella Luna, please.",taskmaster1_woz_user_real,dlg-20e5be2d-9ff9-481c-a683-9ef75bea8a78,dlg-20e5be2d-9ff9-481c-a683-9ef75bea8a78:1,,,,,,,pending,
gold,gold-0427,That sounds great and could you tell me how long the actual ride is?,taskmaster1_woz_user_real,dlg-b9605c80-3a35-4899-b80e-acc01cbde6d5,dlg-b9605c80-3a35-4899-b80e-acc01cbde6d5:16,,,,,,,pending,
gold,gold-0428,That's quite alright with me. The obscore atmosphere you described at the second location sounds like a wonderful experience. Would you be able to reserve a table for me some time tonight for my party of three?,taskmaster1_woz_user_real,dlg-73b1e72f-5816-4075-bed9-bf4510c95de6,dlg-73b1e72f-5816-4075-bed9-bf4510c95de6:15,,,,,,,pending,
gold,gold-0429,"Yep, you got it. Absolutely and can I get all thick crust?",taskmaster1_woz_user_real,dlg-462b005d-0f8d-4783-88fe-5683777dd654,dlg-462b005d-0f8d-4783-88fe-5683777dd654:17,,,,,,,pending,
gold,gold-0430,"Great. And a second one, do they have guacamole on their menu?",taskmaster1_woz_user_real,dlg-234990f3-22c1-48ae-ad28-05b99d9d82fa,dlg-234990f3-22c1-48ae-ad28-05b99d9d82fa:14,,,,,,,pending,
gold,gold-0431,"Okay, great. How long do you think he'll take?",taskmaster1_woz_user_real,dlg-30e5fe16-17d0-4fd6-8305-398f611541b1,dlg-30e5fe16-17d0-4fd6-8305-398f611541b1:30,,,,,,,pending,
gold,gold-0432,"Okay, great. Will you send my credit card? Did you send my receipt over by email or text?",taskmaster1_woz_user_real,dlg-b6a7ce23-14b0-4dd2-9ef9-02aa60c9d683,dlg-b6a7ce23-14b0-4dd2-9ef9-02aa60c9d683:27,,,,,,,pending,
gold,gold-0433,"Great, and is it at currently busy?",taskmaster1_woz_user_real,dlg-2e366640-0254-49e8-b300-e94aa1b7dfac,dlg-2e366640-0254-49e8-b300-e94aa1b7dfac:13,,,,,,,pending,
gold,gold-0434,"Great. Thank you. One other thing is how long is the movie, or how long will it last?",taskmaster1_woz_user_real,dlg-08dc617f-67e2-4aa4-a7cb-9416e21e567a,dlg-08dc617f-67e2-4aa4-a7cb-9416e21e567a:13,,,,,,,pending,
gold,gold-0435,"Awesome, and does the other place sell wine by the bottle?",taskmaster1_woz_user_real,dlg-33b9c8bf-c9ae-438d-baa5-ae8d7970cb7f,dlg-33b9c8bf-c9ae-438d-baa5-ae8d7970cb7f:13,,,,,,,pending,
gold,gold-0436,"All right, great. And how long is the trip total?",taskmaster1_woz_user_real,dlg-4913e8c2-1f46-4182-ab8a-05026fb56f4e,dlg-4913e8c2-1f46-4182-ab8a-05026fb56f4e:16,,,,,,,pending,
gold,gold-0437,Great. Can you also tell me who stars in the film?,taskmaster1_woz_user_real,dlg-56688d37-e416-4188-89fb-3853d116fd11,dlg-56688d37-e416-4188-89fb-3853d116fd11:16,,,,,,,pending,
gold,gold-0438,Hi. I'm great. I'd like to place an order from Starbucks if you can help me out?,taskmaster1_woz_user_real,dlg-99e37cc6-53a8-4165-afc9-82774b08438d,dlg-99e37cc6-53a8-4165-afc9-82774b08438d:1,,,,,,,pending,
gold,gold-0439,"Yeah, that's great. I want to pick up the order, how long will it take?",taskmaster1_woz_user_real,dlg-2fdd24ea-7a92-4c6c-85bb-5ec0b92a8013,dlg-2fdd24ea-7a92-4c6c-85bb-5ec0b92a8013:14,,,,,,,pending,
gold,gold-0440,"Okay. Great. What was the American food restaurant called cuisine, Seasons 52?",taskmaster1_woz_user_real,dlg-c9d52884-67e8-4d76-ae3f-6fe210ceee25,dlg-c9d52884-67e8-4d76-ae3f-6fe210ceee25:17,,,,,,,pending,
gold,gold-0441,Great. Does the restaurant have meatballs? Does the restaurant have linguine?,taskmaster1_woz_user_real,dlg-434b1ad9-918a-4281-9eb2-30e878b6530f,dlg-434b1ad9-918a-4281-9eb2-30e878b6530f:21,,,,,,,pending,
gold,gold-0442,"30 minutes? Okay, wonderful. Appreciate it.",taskmaster1_woz_user_real,dlg-085e645b-3cca-46cb-a334-c8c3c478ca29,dlg-085e645b-3cca-46cb-a334-c8c3c478ca29:11,,,,,,,pending,
gold,gold-0443,Great. Can you book two tickets for adults?,taskmaster1_woz_user_real,dlg-cea8b489-a1ca-472a-915a-1536e133fae9,dlg-cea8b489-a1ca-472a-915a-1536e133fae9:11,,,,,,,pending,
gold,gold-0444,Great. What's the earliest they have available?,taskmaster1_woz_user_real,dlg-c0493fdd-3a35-47bb-87f8-118dc6fad926,dlg-c0493fdd-3a35-47bb-87f8-118dc6fad926:3,,,,,,,pending,
gold,gold-0445,"Yeah, that's great. For tonight at 9:00?",taskmaster1_woz_user_real,dlg-e4f83d2c-7e7e-4df2-85f4-8a9c13d7824b,dlg-e4f83d2c-7e7e-4df2-85f4-8a9c13d7824b:9,,,,,,,pending,
gold,gold-0446,"Okay, great. That sounds good. Can I get their phone number?",taskmaster1_woz_user_real,dlg-69974a50-a9bf-4592-b2d4-b49c5c635d54,dlg-69974a50-a9bf-4592-b2d4-b49c5c635d54:22,,,,,,,pending,
gold,gold-0447,"Okay, great. And you said it takes 1 hour?",taskmaster1_woz_user_real,dlg-cff5fc13-f05e-4950-94d9-8fb40ee2ae8d,dlg-cff5fc13-f05e-4950-94d9-8fb40ee2ae8d:30,,,,,,,pending,
gold,gold-0448,Great. Could you tell me also what time the next reservation is available for tonight?,taskmaster1_woz_user_real,dlg-1c093a04-d58c-46bd-a68f-aa66f9140a4b,dlg-1c093a04-d58c-46bd-a68f-aa66f9140a4b:27,,,,,,,pending,
gold,gold-0449,What kind of food is at Chapeau!,taskmaster1_woz_user_real,dlg-b56eb8ec-3f9f-4c64-96c3-996e631639c1,dlg-b56eb8ec-3f9f-4c64-96c3-996e631639c1:10,,,,,,,pending,
gold,gold-0450,"Hi! How are you doing today? I hope that you are doing good. I need your help finding a restaurant to dine at today and I'm staying in Sacramento, California.",taskmaster1_woz_user_real,dlg-ad6d89df-7679-4b16-8dec-5299217eabda,dlg-ad6d89df-7679-4b16-8dec-5299217eabda:2,,,,,,,pending,
gold,gold-0451,Is the table outdoor? Great. I'd like to confirm the reservation.,taskmaster1_woz_user_real,dlg-434b1ad9-918a-4281-9eb2-30e878b6530f,dlg-434b1ad9-918a-4281-9eb2-30e878b6530f:39,,,,,,,pending,
gold,gold-0452,Awesome. Can you send them to my to my mobile as a text message?,taskmaster1_woz_user_real,dlg-7dc37a17-5106-42cd-a954-262391b43e5c,dlg-7dc37a17-5106-42cd-a954-262391b43e5c:19,,,,,,,pending,
gold,gold-0453,"Okay, that sounds great. Could you give me the phone number for the restaurant?",taskmaster1_woz_user_real,dlg-6a66f22a-6721-485d-8355-b4e8f7466725,dlg-6a66f22a-6721-485d-8355-b4e8f7466725:18,,,,,,,pending,
gold,gold-0454,"Okay, fantastic. I'll choose the most economical option of the three options. What is the most economical option on the price per plate option?",taskmaster1_woz_user_real,dlg-c69277d6-3f9b-4104-b2a1-d2ca190c4339,dlg-c69277d6-3f9b-4104-b2a1-d2ca190c4339:16,,,,,,,pending,
gold,gold-0455,"That sounds great, can you pick me up right away?",taskmaster1_woz_user_real,dlg-32137573-a1d8-48aa-8986-fb3ea644fee2,dlg-32137573-a1d8-48aa-8986-fb3ea644fee2:12,,,,,,,pending,
gold,gold-0456,"Okay, that's great then. I will choose the first restaurant. Could I have the phone number, please?",taskmaster1_woz_user_real,dlg-239db1a1-316e-43fb-927a-6f2e963dfed7,dlg-239db1a1-316e-43fb-927a-6f2e963dfed7:21,,,,,,,pending,
gold,gold-0457,Great. Can I get the phone number of the restaurant?,taskmaster1_woz_user_real,dlg-23eea53f-4b99-4a9e-9d52-10c9ea0d5063,dlg-23eea53f-4b99-4a9e-9d52-10c9ea0d5063:16,,,,,,,pending,
gold,gold-0458,"Oh, that's great. Do you know if they have an all-you-can-eat option?",taskmaster1_woz_user_real,dlg-497cdce1-6bf7-4673-83ec-9e874cdc88cd,dlg-497cdce1-6bf7-4673-83ec-9e874cdc88cd:17,,,,,,,pending,
gold,gold-0459,That sounds great. Can you give me the contact information for Atamo?,taskmaster1_woz_user_real,dlg-550ea7f9-51a1-4f36-8e84-4dec010b31c5,dlg-550ea7f9-51a1-4f36-8e84-4dec010b31c5:25,,,,,,,pending,
gold,gold-0460,"I'd love to see what time a movie is playing in West Palm Beach, Florida tomorrow?",taskmaster1_woz_user_real,dlg-fdd242eb-56be-48c0-a56e-5478472500d0,dlg-fdd242eb-56be-48c0-a56e-5478472500d0:1,,,,,,,pending,
gold,gold-0461,"Yeah, that's great. Could you get four tickets?",taskmaster1_woz_user_real,dlg-eb251a6d-68f6-46a0-a76a-f2326c5da886,dlg-eb251a6d-68f6-46a0-a76a-f2326c5da886:11,,,,,,,pending,
gold,gold-0462,"Okay, that's great. Could you tell me what the price range is for both restaurants?",taskmaster1_woz_user_real,dlg-ba1dcc36-a1b0-4ef7-a9ae-b24ed30e3152,dlg-ba1dcc36-a1b0-4ef7-a9ae-b24ed30e3152:15,,,,,,,pending,
gold,gold-0463,"Hi, how is it going today? it's great to talk to you.",taskmaster1_woz_user_real,dlg-df35d95e-4c1a-439c-a0a7-b6637dd2a323,dlg-df35d95e-4c1a-439c-a0a7-b6637dd2a323:1,,,,,,,pending,
gold,gold-0464,"And also, could you please make sure that this the restaurant has a kids' menu option? I would prefer that they have a rating of four stars and up, and a buffet for lunch would be great.",taskmaster1_woz_user_real,dlg-9fdc60f4-dd1e-4eb5-a8f9-bdf78880f7f7,dlg-9fdc60f4-dd1e-4eb5-a8f9-bdf78880f7f7:8,,,,,,,pending,
gold,gold-0465,"Great, would you mind giving me the phone number for Gama Singh?",taskmaster1_woz_user_real,dlg-a99f87d3-1ea0-4a19-b7fc-1a18d78bfc16,dlg-a99f87d3-1ea0-4a19-b7fc-1a18d78bfc16:26,,,,,,,pending,
gold,gold-0466,"Okay. Yes, please. Great, thank you.",taskmaster1_woz_user_real,dlg-e6e2c084-2962-43b0-b700-bee30acaf615,dlg-e6e2c084-2962-43b0-b700-bee30acaf615:13,,,,,,,pending,
gold,gold-0467,That's not terrible. How long is the trip going to take?,taskmaster1_woz_user_real,dlg-80ef9014-c731-4882-89dc-988dfa7fbb8e,dlg-80ef9014-c731-4882-89dc-988dfa7fbb8e:15,,,,,,,pending,
gold,gold-0468,"Wow, that's great. Is it possible to get it ready for now?",taskmaster1_woz_user_real,dlg-037ee9f3-0b9b-4798-83ec-95bf1546e3c3,dlg-037ee9f3-0b9b-4798-83ec-95bf1546e3c3:11,,,,,,,pending,
gold,gold-0469,"Fantastic. Can I go with that one? Can I have phone number, please?",taskmaster1_woz_user_real,dlg-c69277d6-3f9b-4104-b2a1-d2ca190c4339,dlg-c69277d6-3f9b-4104-b2a1-d2ca190c4339:17,,,,,,,pending,
gold,gold-0470,"All right, you're fantastic as always. Thanks. Awesome, I'm going to enjoy it so much.",taskmaster1_woz_user_real,dlg-3f411bb0-8365-4a38-9382-d97fa69dea8b,dlg-3f411bb0-8365-4a38-9382-d97fa69dea8b:15,,,,,,,pending,
gold,gold-0471,"True, that sounds absolutely wonderful.",taskmaster1_woz_user_real,dlg-8822dd74-8246-431e-9cb2-91bc4ab80f54,dlg-8822dd74-8246-431e-9cb2-91bc4ab80f54:15,,,,,,,pending,
gold,gold-0472,"Okay, great. Thank you.",taskmaster1_woz_user_real,dlg-48e7e108-c550-4e1f-9cac-28684ed051ed,dlg-48e7e108-c550-4e1f-9cac-28684ed051ed:18,,,,,,,pending,
gold,gold-0473,"You should, I'm so excited.",taskmaster1_woz_user_real,dlg-aa03f3ba-6483-4942-92bd-0290f555b073,dlg-aa03f3ba-6483-4942-92bd-0290f555b073:13,,,,,,,pending,
gold,gold-0474,That's great. Thank you.,taskmaster1_woz_user_real,dlg-bee5532c-e7d2-4531-a040-69865e32e293,dlg-bee5532c-e7d2-4531-a040-69865e32e293:17,,,,,,,pending,
gold,gold-0475,"Yeah, that's great. Go ahead and book it for now.",taskmaster1_woz_user_real,dlg-919e91ef-37e7-41b3-b403-c293cfaa6e05,dlg-919e91ef-37e7-41b3-b403-c293cfaa6e05:9,,,,,,,pending,
gold,gold-0476,Awesome. You're the best.,taskmaster1_woz_user_real,dlg-5a7cfef6-a5c9-449c-a56b-fc47da67ecbe,dlg-5a7cfef6-a5c9-449c-a56b-fc47da67ecbe:15,,,,,,,pending,
gold,gold-0477,I am looking a ticket for BTS World Tour: Love Yourself in Seoul.,taskmaster1_woz_user_real,dlg-19a98d05-50c8-4c21-a471-4ea6c90569cc,dlg-19a98d05-50c8-4c21-a471-4ea6c90569cc:2,,,,,,,pending,
gold,gold-0478,Great. Thank you. Goodbye. No.,taskmaster1_woz_user_real,dlg-0a1f2a03-c8e1-4c1b-8bc9-ae9e0d51f6eb,dlg-0a1f2a03-c8e1-4c1b-8bc9-ae9e0d51f6eb:15,,,,,,,pending,
gold,gold-0479,"Great. Thank you so much for checking on that, and for booking the ride for me.",taskmaster1_woz_user_real,dlg-8159e471-9bfe-452d-a092-af22b4ed2e3e,dlg-8159e471-9bfe-452d-a092-af22b4ed2e3e:19,,,,,,,pending,
gold,gold-0480,It'd be great if it had some kind of a view in outside to either of the like of the war for the water or a good view of the city.,taskmaster1_woz_user_real,dlg-701aa56d-b962-4c39-b4e0-9847fcabbe48,dlg-701aa56d-b962-4c39-b4e0-9847fcabbe48:6,,,,,,,pending,
gold,gold-0481,"Okay, great. That's all.",taskmaster1_woz_user_real,dlg-4c664921-6bf1-46f0-a5a7-06fe4bc638d8,dlg-4c664921-6bf1-46f0-a5a7-06fe4bc638d8:27,,,,,,,pending,
gold,gold-0482,That would be great if you can get that schedule for me.,taskmaster1_woz_user_real,dlg-4e51bbcc-fa47-4fa4-842b-75098787e202,dlg-4e51bbcc-fa47-4fa4-842b-75098787e202:18,,,,,,,pending,
gold,gold-0483,"Awesome, thank you for your recommendation.",taskmaster1_woz_user_real,dlg-550ea7f9-51a1-4f36-8e84-4dec010b31c5,dlg-550ea7f9-51a1-4f36-8e84-4dec010b31c5:29,,,,,,,pending,
gold,gold-0484,"I would love some time, too.",taskmaster1_woz_user_real,dlg-b3541f16-c138-4584-89ee-686020f176ea,dlg-b3541f16-c138-4584-89ee-686020f176ea:5,,,,,,,pending,
gold,gold-0485,"Oh, okay. UberXL, that sounds great. Thank you so much. Let's set that up.",taskmaster1_woz_user_real,dlg-df35d95e-4c1a-439c-a0a7-b6637dd2a323,dlg-df35d95e-4c1a-439c-a0a7-b6637dd2a323:8,,,,,,,pending,
gold,gold-0486,"Yes, that sounds great.",taskmaster1_woz_user_real,dlg-77b20283-9b47-4c38-a4f4-fd58c60d1ec5,dlg-77b20283-9b47-4c38-a4f4-fd58c60d1ec5:17,,,,,,,pending,
gold,gold-0487,"Okay. No, you've been a bit help. Thank you very much. Have a great and wonderful day.",taskmaster1_woz_user_real,dlg-198f11d5-db51-4141-bf31-dec1841eeeb0,dlg-198f11d5-db51-4141-bf31-dec1841eeeb0:24,,,,,,,pending,
gold,gold-0488,Alright. Fantastic. I'll take it.,taskmaster1_woz_user_real,dlg-1505bc48-62eb-431d-a84a-b1caf4bcf32a,dlg-1505bc48-62eb-431d-a84a-b1caf4bcf32a:14,,,,,,,pending,
gold,gold-0489,Alright. Awesome. Thank you.,taskmaster1_woz_user_real,dlg-f784291d-296b-47c9-be1c-0a842e7efa16,dlg-f784291d-296b-47c9-be1c-0a842e7efa16:20,,,,,,,pending,
gold,gold-0490,Great. Thank you. That'll be it.,taskmaster1_woz_user_real,dlg-af431226-22de-42f0-9b1d-890987124c2f,dlg-af431226-22de-42f0-9b1d-890987124c2f:13,,,,,,,pending,
gold,gold-0491,Great. Thank you for checking on that.,taskmaster1_woz_user_real,dlg-3bd2d079-0b4f-47e7-ad90-7c3b38b8aa0e,dlg-3bd2d079-0b4f-47e7-ad90-7c3b38b8aa0e:19,,,,,,,pending,
gold,gold-0492,"Awesome, thank you very much.",taskmaster1_woz_user_real,dlg-7dc37a17-5106-42cd-a954-262391b43e5c,dlg-7dc37a17-5106-42cd-a954-262391b43e5c:21,,,,,,,pending,
gold,gold-0493,Sounds fantastic. Thanks a lot.,taskmaster1_woz_user_real,dlg-20e5be2d-9ff9-481c-a683-9ef75bea8a78,dlg-20e5be2d-9ff9-481c-a683-9ef75bea8a78:11,,,,,,,pending,
gold,gold-0494,"Yeah, The Trap. Yeah, that's great.",taskmaster1_woz_user_real,dlg-3dbece90-52a3-4fb8-b0e2-e03d7eb631b8,dlg-3dbece90-52a3-4fb8-b0e2-e03d7eb631b8:25,,,,,,,pending,
gold,gold-0495,I definitely want an evening showing.,taskmaster1_woz_user_real,dlg-ae325cf8-2b8e-4e9a-bafd-bb16fe07772b,dlg-ae325cf8-2b8e-4e9a-bafd-bb16fe07772b:8,,,,,,,pending,
gold,gold-0496,"Hi. Great, but pretty hungry, so hoping you can help me place an order from Bella Luna Pizzeria.",taskmaster1_woz_user_real,dlg-b10b4b1e-7ffe-494c-98e0-e83a63b5a8df,dlg-b10b4b1e-7ffe-494c-98e0-e83a63b5a8df:1,,,,,,,pending,
gold,gold-0497,"Thank you very much, you have a great wonderful day. I really enjoyed talking to you.",taskmaster1_woz_user_real,dlg-471fa3f2-ac2d-4c53-857c-dc1b1ca413e3,dlg-471fa3f2-ac2d-4c53-857c-dc1b1ca413e3:12,,,,,,,pending,
gold,gold-0498,"Hey, I'm great. Looking to order some pizzas from a pizzeria called Bella Luna if you have a minute.",taskmaster1_woz_user_real,dlg-0b3db447-fc13-4392-b3ef-906f09b82eec,dlg-0b3db447-fc13-4392-b3ef-906f09b82eec:1,,,,,,,pending,
gold,gold-0499,Great. Thanks a lot.,taskmaster1_woz_user_real,dlg-2f8e0b8e-577b-4a4a-a9fc-8a235979ee2d,dlg-2f8e0b8e-577b-4a4a-a9fc-8a235979ee2d:25,,,,,,,pending,
gold,gold-0500,"Yes, that'd be great.",taskmaster1_woz_user_real,dlg-33cab6aa-4e5a-40e5-b3a3-5c1fdb15c757,dlg-33cab6aa-4e5a-40e5-b3a3-5c1fdb15c757:16,,,,,,,pending,
gold,gold-0501,Okay. And which one is cheaper?,taskmaster1_woz_user_real,dlg-d1633a2c-26a5-42bf-bca4-5fdf5490b5c0,dlg-d1633a2c-26a5-42bf-bca4-5fdf5490b5c0:9,,,,,,,pending,
gold,gold-0502,"Hey. Can you book me some tickets for A Dog's Way Home at the Regal cinema in Lexington, Kentucky?",taskmaster1_woz_user_real,dlg-a797f37b-dfcb-4bf4-bd14-d06f4ab0ab0c,dlg-a797f37b-dfcb-4bf4-bd14-d06f4ab0ab0c:1,,,,,,,pending,
gold,gold-0503,Bye-bye. Can I Can I check the status on my phone?,taskmaster1_woz_user_real,dlg-9442e663-704e-471f-bb87-8aa6dec78a5e,dlg-9442e663-704e-471f-bb87-8aa6dec78a5e:30,,,,,,,pending,
gold,gold-0504,Can you give me the phone number again?,taskmaster1_woz_user_real,dlg-66379c96-e99c-446d-a328-48a91ca81974,dlg-66379c96-e99c-446d-a328-48a91ca81974:45,,,,,,,pending,
gold,gold-0505,Okay. Who stars in that again?,taskmaster1_woz_user_real,dlg-1505bc48-62eb-431d-a84a-b1caf4bcf32a,dlg-1505bc48-62eb-431d-a84a-b1caf4bcf32a:12,,,,,,,pending,
gold,gold-0506,"Yes, could you make it almond milk?",taskmaster1_woz_user_real,dlg-1c20b1ff-d1ae-4249-8e30-b5d47c29f67e,dlg-1c20b1ff-d1ae-4249-8e30-b5d47c29f67e:15,,,,,,,pending,
gold,gold-0507,Can you confirm that number?,taskmaster1_woz_user_real,dlg-e85a36e7-1a32-4d2d-ba97-dbba6852c8a1,dlg-e85a36e7-1a32-4d2d-ba97-dbba6852c8a1:29,,,,,,,pending,
gold,gold-0508,Could you help me with putting in a pizza order in to Bele Luna?,taskmaster1_woz_user_real,dlg-5b7ab7ed-0b40-4dc4-ab79-8b5653d8b762,dlg-5b7ab7ed-0b40-4dc4-ab79-8b5653d8b762:3,,,,,,,pending,
gold,gold-0509,What was the first one?,taskmaster1_woz_user_real,dlg-4e06cbb9-8607-4157-921f-785fb206d28b,dlg-4e06cbb9-8607-4157-921f-785fb206d28b:15,,,,,,,pending,
gold,gold-0510,And what were the other the other choices?,taskmaster1_woz_user_real,dlg-8aecb17f-ab40-48f6-9d1b-2f0699156abd,dlg-8aecb17f-ab40-48f6-9d1b-2f0699156abd:10,,,,,,,pending,
gold,gold-0511,"I prefer the Lyft, if you can make that happen, please.",taskmaster1_woz_user_real,dlg-1b7c3121-d378-41da-a70d-da3811c38fa3,dlg-1b7c3121-d378-41da-a70d-da3811c38fa3:17,,,,,,,pending,
gold,gold-0512,"ASAP, as soon as possible. When is your next store available?",taskmaster1_woz_user_real,dlg-fbf01c33-7fe7-45f9-90e9-32fed0e9d629,dlg-fbf01c33-7fe7-45f9-90e9-32fed0e9d629:11,,,,,,,pending,
gold,gold-0513,What else can you do?,taskmaster1_woz_user_real,dlg-43a84a4e-f946-49ee-958b-e669f7bd3ede,dlg-43a84a4e-f946-49ee-958b-e669f7bd3ede:68,,,,,,,pending,
gold,gold-0514,And if it's possible can I get a sausage cream?,taskmaster1_woz_user_real,dlg-11994410-0bb6-4052-94b4-6fb188442be1,dlg-11994410-0bb6-4052-94b4-6fb188442be1:4,,,,,,,pending,
gold,gold-0515,"Hi. I need to make the appointment for intelligent auto imports, please.",taskmaster1_woz_user_real,dlg-1d17dcea-67e8-499e-95d3-a3e434a0aefe,dlg-1d17dcea-67e8-499e-95d3-a3e434a0aefe:1,,,,,,,pending,
gold,gold-0516,"Can you check another place, please?",taskmaster1_woz_user_real,dlg-7855c0f1-49a6-40c0-9d16-bc5f6d5c93e4,dlg-7855c0f1-49a6-40c0-9d16-bc5f6d5c93e4:11,,,,,,,pending,
gold,gold-0517,And what time does this restaurant close?,taskmaster1_woz_user_real,dlg-7b690e89-7070-4bb6-b786-e8f2220f3892,dlg-7b690e89-7070-4bb6-b786-e8f2220f3892:23,,,,,,,pending,
gold,gold-0518,Yes. Can you tell me the fee for the inspection?,taskmaster1_woz_user_real,dlg-538d964a-57da-407b-a53b-53c5aaa85f4c,dlg-538d964a-57da-407b-a53b-53c5aaa85f4c:23,,,,,,,pending,
gold,gold-0519,"No, that's too far. Is there one on Wendover?",taskmaster1_woz_user_real,dlg-c4b77965-b7ae-4173-86d6-46c1b0c6d7fd,dlg-c4b77965-b7ae-4173-86d6-46c1b0c6d7fd:18,,,,,,,pending,
gold,gold-0520,Do you have anything later?,taskmaster1_woz_user_real,dlg-ac61a160-41ef-4e0e-a6ae-21ac9049e489,dlg-ac61a160-41ef-4e0e-a6ae-21ac9049e489:18,,,,,,,pending,
gold,gold-0521,How about ASAP the next showing today?,taskmaster1_woz_user_real,dlg-fdd242eb-56be-48c0-a56e-5478472500d0,dlg-fdd242eb-56be-48c0-a56e-5478472500d0:10,,,,,,,pending,
gold,gold-0522,Cool. How much is that going to be?,taskmaster1_woz_user_real,dlg-29b1e555-c9fe-4a2e-adf6-844bdca710f3,dlg-29b1e555-c9fe-4a2e-adf6-844bdca710f3:12,,,,,,,pending,
gold,gold-0523,Not bad. What about the other theater? Do they have anything later?,taskmaster1_woz_user_real,dlg-bc611238-48e5-4365-bb8b-94fb151d58a8,dlg-bc611238-48e5-4365-bb8b-94fb151d58a8:24,,,,,,,pending,
gold,gold-0524,"Yes, can I use my gift card?",taskmaster1_woz_user_real,dlg-e89da228-157d-4764-b207-b55fef842af0,dlg-e89da228-157d-4764-b207-b55fef842af0:17,,,,,,,pending,
gold,gold-0525,Hi. Can I get you to place me an order with Bella Luna Pizzeria?,taskmaster1_woz_user_real,dlg-1241e40d-7824-4ce5-b844-f64819d28871,dlg-1241e40d-7824-4ce5-b844-f64819d28871:1,,,,,,,pending,
gold,gold-0526,Okay. The second option does it have a kids meal a kids menu. I'm bringing a child with me. Will there be a kids menu?,taskmaster1_woz_user_real,dlg-e85a36e7-1a32-4d2d-ba97-dbba6852c8a1,dlg-e85a36e7-1a32-4d2d-ba97-dbba6852c8a1:18,,,,,,,pending,
gold,gold-0527,"Yeah, can I get a pick up immediately?",taskmaster1_woz_user_real,dlg-74c671e4-9c96-46a3-95ca-eb532385ee58,dlg-74c671e4-9c96-46a3-95ca-eb532385ee58:10,,,,,,,pending,
gold,gold-0528,"Yeah, do either of them have a bar?",taskmaster1_woz_user_real,dlg-e3edf3bf-7a69-4630-97da-523b7fa4d087,dlg-e3edf3bf-7a69-4630-97da-523b7fa4d087:11,,,,,,,pending,
gold,gold-0529,"Hi, sorry, I'm looking to order a Lyft, please. In the city of Ontario, California, I'd like to be picked up at the AMC Theater and I'd like to go to Wahoo's Fish Taco in the same city, please.",taskmaster1_woz_user_real,dlg-7f69b4bb-0570-48f5-ace6-5d5ffebf5c51,dlg-7f69b4bb-0570-48f5-ace6-5d5ffebf5c51:0,,,,,,,pending,
gold,gold-0530,"How long is the first place open until? What time does it close? What time does it close, I mean? What time does the first place close?",taskmaster1_woz_user_real,dlg-d33114d9-bfd9-4cc0-9392-21076ddeab9b,dlg-d33114d9-bfd9-4cc0-9392-21076ddeab9b:15,,,,,,,pending,
gold,gold-0531,Who directed Captain Marvel?,taskmaster1_woz_user_real,dlg-8511d5a0-eafa-4716-8ee3-6c4fa4f19e57,dlg-8511d5a0-eafa-4716-8ee3-6c4fa4f19e57:21,,,,,,,pending,
gold,gold-0532,Hello. Can you hear me?,taskmaster1_woz_user_real,dlg-1876e11a-9335-4d40-9655-4e145b88daa9,dlg-1876e11a-9335-4d40-9655-4e145b88daa9:3,,,,,,,pending,
gold,gold-0533,"The Starbucks on Route 40 in Columbia, Maryland, please.",taskmaster1_woz_user_real,dlg-281317ac-33dc-47bd-9ee8-50e17f437088,dlg-281317ac-33dc-47bd-9ee8-50e17f437088:15,,,,,,,pending,
gold,gold-0534,"I'd like to see Greta, please.",taskmaster1_woz_user_real,dlg-710d38ad-a1ab-451c-8007-aefd92113421,dlg-710d38ad-a1ab-451c-8007-aefd92113421:5,,,,,,,pending,
